city,date,fare,ride_id
Yolandafurt,8/4/16 23:06,36.08,9900000000000
Port Martinberg,4/3/16 12:48,37.88,4960000000000
Rodriguezburgh,3/11/16 11:58,42.88,9130000000000
South Louis,9/5/16 5:03,4.23,8840000000000
Pamelahaven,4/23/16 9:33,37.55,7630000000000
West Brittanyton,1/6/16 4:35,8.81,7140000000000
West Sydneyhaven,2/24/16 6:48,42.96,52775545231
South Louis,6/25/16 8:50,20.24,6060000000000
South Louis,5/16/16 9:42,18.15,8390000000000
New Maryport,7/1/16 10:14,27.13,382000000000
Kellershire,7/27/16 23:00,43.87,4040000000000
New Christine,7/16/16 4:10,22.62,2710000000000
Davistown,4/11/16 20:10,17.32,8390000000000
New Aaron,5/11/16 23:11,41.39,6360000000000
Nguyenbury,1/23/16 11:39,39.29,2340000000000
Eriktown,10/1/16 16:31,14.5,5350000000000
Sandymouth,4/25/16 17:56,23.89,2910000000000
Aprilchester,5/16/16 2:36,18.11,5420000000000
Alvarezhaven,9/19/16 16:01,27.51,6280000000000
Alvarezhaven,5/16/16 15:33,6.45,8940000000000
Torresshire,9/23/16 14:32,41.2,4020000000000
Kellershire,5/26/16 2:37,20.39,1880000000000
Jacobfort,6/4/16 22:31,37.38,906000000000
Edwardsbury,7/19/16 20:04,13.27,3570000000000
Antoniomouth,5/5/16 18:12,14.46,7450000000000
Nguyenbury,1/27/16 7:00,22.38,7430000000000
Lake Jeffreyland,4/13/16 21:40,22.48,3580000000000
East Douglas,8/1/16 1:21,28.37,4590000000000
Kimberlychester,11/24/16 8:36,12.55,558000000000
Williamshire,10/24/16 22:12,39.6,3880000000000
Port Martinberg,3/29/16 2:03,16,2860000000000
West Peter,8/25/16 12:03,41.98,8600000000000
Kellershire,11/20/16 16:46,22.01,4370000000000
Aprilchester,8/17/16 21:24,14.39,4490000000000
East Erin,5/18/16 20:48,12.13,1270000000000
Port Johnstad,11/1/16 20:52,41.09,9070000000000
South Bryanstad,9/16/16 9:02,25.82,5260000000000
Lake Jennaton,9/3/16 7:14,8.89,6020000000000
New Aaron,6/27/16 11:28,37.02,5360000000000
Lisatown,4/13/16 10:09,12.2,6020000000000
South Louis,7/15/16 7:48,24.84,5000000000000
Alvarezhaven,1/27/16 10:38,6.72,6150000000000
West Jefferyfurt,7/23/16 13:10,24.4,6110000000000
West Jefferyfurt,2/3/16 0:54,5.8,4390000000000
Stewartview,10/10/16 6:20,13.9,4010000000000
West Brittanyton,7/7/16 13:33,24.27,9330000000000
Spencertown,11/22/16 10:05,4.79,2730000000000
New Jeffrey,9/22/16 23:52,21.44,8760000000000
New Aaron,9/30/16 9:45,35.26,4770000000000
South Bryanstad,11/16/16 22:51,13.58,3700000000000
Davidtown,4/12/16 21:45,30.19,9020000000000
Prattfurt,8/5/16 20:08,32.12,4510000000000
West Alexis,11/6/16 19:02,29.01,4920000000000
Sarabury,4/6/16 21:02,7.14,6100000000000
Antoniomouth,3/9/16 8:07,31.2,1710000000000
West Brandy,3/23/16 7:35,38.48,1510000000000
Fosterside,12/4/16 21:31,21.49,5130000000000
South Louis,11/22/16 15:34,35.27,3630000000000
Eriktown,9/6/16 7:01,41.11,8990000000000
Alvarezhaven,7/4/16 4:28,33.31,306000000000
New David,5/25/16 7:40,24.32,7740000000000
Kimberlychester,11/19/16 9:53,25.99,149000000000
Lisatown,8/7/16 23:07,15.09,6100000000000
East Erin,4/30/16 11:04,9.34,6040000000000
Port James,12/4/16 6:16,15.77,2260000000000
New Samanthaside,6/5/16 14:36,39.38,3650000000000
Port Alexandria,7/29/16 9:30,24.86,2960000000000
Lake Brenda,8/26/16 3:07,20.97,5230000000000
Campbellport,3/2/16 9:59,41.53,5960000000000
Rodriguezview,1/28/16 6:54,28.01,2550000000000
New Brandonborough,5/21/16 12:30,27.03,5950000000000
Port Jose,6/16/16 0:12,49.23,5240000000000
West Paulport,10/1/16 0:42,32.71,1540000000000
West Tony,9/18/16 10:26,23.83,2030000000000
North Tara,11/23/16 7:44,31.8,922000000000
West Tony,8/27/16 8:35,27.11,6370000000000
Campbellport,3/30/16 5:26,47.2,3820000000000
South Shannonborough,2/11/16 19:51,13.52,3800000000000
North Tara,11/14/16 17:35,20.8,1030000000000
Thomastown,6/16/16 18:15,21.39,1990000000000
South Shannonborough,3/20/16 15:01,19.89,3850000000000
South Gracechester,4/14/16 10:02,48.86,1960000000000
Jeffreyton,11/10/16 22:40,19.64,7110000000000
New Jessicamouth,1/9/16 9:30,18.95,2900000000000
Clarkstad,7/15/16 16:34,44.96,5860000000000
New Jessicamouth,11/3/16 10:35,38.79,741000000000
Johnland,6/10/16 14:01,15.35,6010000000000
West Tony,1/28/16 21:44,39.15,1040000000000
Rodriguezview,10/16/16 0:30,26.03,1290000000000
New Samanthaside,7/12/16 21:06,36.77,515000000000
Kyleton,1/22/16 12:02,30.96,8750000000000
Johnland,7/20/16 0:13,39.87,6430000000000
Anitamouth,1/3/16 16:21,43.54,2470000000000
Port Alexandria,11/14/16 9:13,13.62,5290000000000
Port Michelleview,3/7/16 8:29,39.84,3870000000000
Jeffreyton,8/29/16 19:38,40.59,8070000000000
New Samanthaside,9/1/16 16:40,25.63,3620000000000
New Lynn,4/26/16 13:23,25.08,7940000000000
Paulfort,6/16/16 6:23,26.42,458000000000
Lake Brenda,3/23/16 2:36,17.03,5830000000000
West Pamelaborough,6/5/16 11:12,15.28,1220000000000
Port James,5/16/16 21:25,26.26,4050000000000
Port James,1/4/16 22:46,20.25,3990000000000
West Pamelaborough,11/11/16 17:09,35.66,8870000000000
Kyleton,3/25/16 4:31,42.69,4240000000000
Port James,1/27/16 19:25,21.86,2430000000000
East Jenniferchester,1/30/16 9:35,22.29,8500000000000
Carrollbury,5/9/16 3:12,25,486000000000
Webstertown,5/9/16 12:29,26.06,848000000000
Conwaymouth,10/14/16 3:11,46.57,773000000000
Conwaymouth,9/29/16 22:24,43.1,392000000000
New Samanthaside,8/17/16 19:09,28.05,3550000000000
Jasonfort,11/6/16 9:45,29.92,7780000000000
Port James,5/30/16 15:35,38.05,424000000000
New Brandonborough,4/26/16 19:15,27.95,7270000000000
West Evan,8/9/16 2:20,39.26,2350000000000
Webstertown,10/14/16 2:13,46.43,5710000000000
New Jessicamouth,10/16/16 15:52,44.09,3990000000000
Paulfort,1/7/16 5:55,43.87,1010000000000
Jeffreyton,10/24/16 6:36,27.55,5010000000000
New Samanthaside,5/19/16 15:25,49.72,7380000000000
Sarahview,1/24/16 1:34,21.42,4350000000000
South Jennifer,10/5/16 12:22,39.24,1150000000000
Thomastown,11/12/16 23:53,34.85,8530000000000
South Jennifer,11/7/16 5:30,18.97,2870000000000
Floresberg,7/3/16 11:24,18.21,4100000000000
New Jessicamouth,9/15/16 12:09,26.41,8460000000000
Williamchester,8/28/16 17:40,30.72,8200000000000
West Pamelaborough,2/27/16 18:49,44.51,3200000000000
West Tony,4/30/16 22:02,19.88,606000000000
Williamchester,9/10/16 19:11,41.04,4380000000000
Johnland,5/27/16 16:22,25.94,3160000000000
Port Jose,4/22/16 8:46,19.74,951000000000
New Lynn,5/21/16 4:28,18.32,408000000000
Port Michelleview,9/13/16 10:15,15.77,2910000000000
Martinmouth,10/1/16 16:59,15.78,7250000000000
New Samanthaside,5/22/16 4:11,33.72,7640000000000
Rodriguezview,5/21/16 2:13,44.16,4220000000000
Johnland,9/20/16 10:51,31.94,4800000000000
New Brandonborough,8/21/16 17:10,47.12,354000000000
Jeffreyton,7/15/16 12:47,33.16,9370000000000
Webstertown,2/7/16 20:42,48.44,8380000000000
Johnland,7/23/16 20:37,24.86,8890000000000
Port James,6/5/16 2:06,14.67,9580000000000
Sarahview,9/27/16 14:09,30.98,3350000000000
Thomastown,8/28/16 5:02,12.33,277000000000
Kyleton,3/8/16 1:12,35.19,2680000000000
South Jennifer,6/29/16 13:25,12.45,2430000000000
Lake Brenda,4/10/16 6:47,46.13,7670000000000
North Tara,9/18/16 4:02,14.46,4930000000000
Jeffreyton,7/5/16 19:18,28.63,457000000000
New Samanthaside,9/4/16 1:09,46.22,7970000000000
Lake Brenda,4/4/16 10:48,15,1890000000000
Port Jose,8/31/16 16:10,43.44,307000000000
Clarkstad,6/20/16 22:14,15.69,8070000000000
Port Guytown,5/23/16 23:19,23.37,2900000000000
West Evan,4/5/16 16:12,12.92,2980000000000
Thomastown,4/24/16 11:36,13.48,6400000000000
Port Guytown,8/17/16 5:04,24.07,4320000000000
East Jenniferchester,4/22/16 0:41,37.62,6200000000000
Port Michelleview,6/10/16 15:07,22.27,3650000000000
New Cindyborough,9/25/16 16:34,35.8,3880000000000
South Shannonborough,11/25/16 17:40,25.58,7060000000000
Thomastown,9/26/16 6:29,18.97,85030914220
East Jenniferchester,6/13/16 19:28,15.6,5580000000000
Port Alexandria,8/16/16 17:42,47.71,3640000000000
Johnland,3/13/16 20:41,31.01,7270000000000
Port Guytown,11/1/16 15:12,24.69,5730000000000
South Gracechester,10/9/16 20:53,38.01,9530000000000
New Cindyborough,8/18/16 13:22,25.48,7850000000000
Sarahview,8/15/16 8:03,48.07,7860000000000
New Cindyborough,4/16/16 8:49,31.24,727000000000
South Shannonborough,7/17/16 18:36,14.33,6590000000000
Anitamouth,6/1/16 22:47,27.44,1550000000000
East Jenniferchester,7/14/16 15:33,34.73,4810000000000
New Lynn,8/19/16 22:01,34.17,6160000000000
South Jennifer,6/6/16 19:55,17.89,8540000000000
West Paulport,7/14/16 14:16,42.78,3130000000000
New Lynn,11/27/16 22:50,29.71,4210000000000
Kyleton,11/8/16 20:18,22.28,249000000000
Port Jose,6/6/16 6:13,27.74,5020000000000
Port Guytown,9/19/16 12:07,46.84,2930000000000
Port Michelleview,6/15/16 2:16,26.18,4450000000000
Campbellport,11/17/16 7:00,24.17,9080000000000
Paulfort,5/22/16 13:33,39.37,5350000000000
West Evan,7/25/16 18:46,40.65,6290000000000
South Jennifer,7/25/16 8:16,45.26,3560000000000
Port Guytown,4/19/16 23:46,24.2,7880000000000
New Michelleberg,11/17/16 19:04,27.33,4790000000000
Rodriguezview,11/26/16 16:39,25.1,7210000000000
East Jenniferchester,11/21/16 17:26,39.17,9390000000000
Williamchester,5/6/16 2:59,31.91,5360000000000
Rodriguezview,8/25/16 9:46,36.38,2500000000000
Thomastown,2/3/16 6:17,41.24,4020000000000
New Lynn,8/30/16 13:21,25.79,5190000000000
Kyleton,9/23/16 20:14,33.83,1460000000000
South Shannonborough,11/25/16 4:23,44.67,235000000000
Port James,1/5/16 5:44,26.3,4030000000000
Port Jose,3/23/16 8:35,35.35,4840000000000
West Evan,1/10/16 9:49,40.85,8260000000000
Campbellport,6/15/16 20:20,46.98,6390000000000
Kyleton,11/20/16 8:43,24.84,671000000000
Port Alexandria,1/9/16 6:20,17.09,6410000000000
Webstertown,5/8/16 9:30,12.17,9400000000000
Clarkstad,8/14/16 21:01,34.01,4180000000000
Jeffreyton,6/30/16 13:38,29,9610000000000
South Jennifer,11/23/16 17:09,25.01,6990000000000
Kyleton,6/29/16 22:54,40.12,2120000000000
Paulfort,7/24/16 14:55,29.91,150000000000
North Tara,8/10/16 1:31,26.76,1970000000000
Jasonfort,4/13/16 11:32,38.57,9210000000000
Johnland,11/21/16 0:48,42.16,4680000000000
Clarkstad,6/23/16 10:01,18.12,8620000000000
West Pamelaborough,2/6/16 20:38,45,7120000000000
Rodriguezview,1/30/16 5:13,16.08,5900000000000
North Tracyfort,5/7/16 11:43,19.69,4570000000000
Port James,4/24/16 17:14,22.79,4850000000000
Floresberg,2/27/16 21:59,46.02,669000000000
Jeffreyton,7/16/16 13:08,49.34,9080000000000
West Paulport,2/16/16 2:32,15.82,4210000000000
Port Guytown,3/7/16 10:07,26.48,9570000000000
Rodriguezview,1/15/16 23:03,34.6,7240000000000
West Tony,5/25/16 6:30,16.12,7610000000000
Port Guytown,7/9/16 13:57,39.84,9140000000000
Kyleton,1/10/16 22:38,29.23,5190000000000
North Tracyfort,9/21/16 1:28,40.54,2580000000000
Port Jose,1/8/16 17:03,44.39,7720000000000
West Tony,1/24/16 2:58,24.34,8760000000000
Jeffreyton,3/21/16 10:00,42.94,6080000000000
Johnland,10/29/16 11:10,48.46,9110000000000
Conwaymouth,4/14/16 11:33,15.59,3960000000000
West Paulport,11/11/16 12:05,32.18,4530000000000
Martinmouth,9/13/16 5:50,39.92,156000000000
Port Jose,11/12/16 21:20,22.23,5190000000000
Tiffanyton,3/18/16 22:23,27.56,9110000000000
Anitamouth,1/29/16 20:03,41.74,4550000000000
New Michelleberg,6/21/16 15:52,31.77,2820000000000
Thomastown,10/28/16 20:46,48.63,4790000000000
Martinmouth,11/7/16 0:57,24.76,2090000000000
New Cindyborough,5/29/16 2:25,48.76,8950000000000
Floresberg,1/25/16 0:12,37.13,949000000000
East Jenniferchester,1/9/16 8:16,19.43,3140000000000
West Pamelaborough,11/15/16 4:57,39.43,9920000000000
Port Alexandria,5/11/16 17:15,38.47,7190000000000
New Samanthaside,4/17/16 15:18,22.32,617000000000
West Tony,5/16/16 7:56,21.18,4410000000000
Kyleton,7/30/16 17:11,35.13,2760000000000
Port James,4/2/16 8:25,32.73,5460000000000
Conwaymouth,2/2/16 5:02,33.01,5970000000000
North Tracyfort,11/24/16 21:37,24.57,2540000000000
West Paulport,6/16/16 9:17,25.54,2290000000000
Jasonfort,10/15/16 3:31,21.43,5370000000000
Sarahview,1/19/16 13:53,43.51,5710000000000
Johnland,2/4/16 17:52,15.91,1870000000000
Port Alexandria,10/13/16 3:59,33.28,1050000000000
Port Alexandria,9/30/16 6:44,21.51,4850000000000
Sarahview,8/29/16 20:57,19.14,9520000000000
Floresberg,4/16/16 6:43,37.54,1700000000000
Kyleton,4/18/16 23:04,45.73,4800000000000
Lake Brenda,4/4/16 15:00,43.37,9970000000000
New Brandonborough,4/18/16 15:33,36.79,4710000000000
New Lynn,6/14/16 20:08,37.84,3820000000000
West Pamelaborough,1/14/16 10:14,28.57,1480000000000
Port Michelleview,6/15/16 9:49,15.86,5820000000000
Jasonfort,9/19/16 16:12,47.02,8680000000000
West Evan,10/12/16 3:10,14.71,9920000000000
Webstertown,6/29/16 21:08,38.73,5510000000000
New Brandonborough,3/6/16 19:39,45.81,7880000000000
West Pamelaborough,3/16/16 1:34,15.15,1720000000000
Conwaymouth,6/1/16 5:46,12.72,3520000000000
Carrollbury,6/9/16 5:04,49.47,617000000000
West Evan,7/18/16 15:02,12.64,5270000000000
New Brandonborough,9/3/16 15:42,29.58,5250000000000
Johnland,4/26/16 2:04,44.69,5850000000000
Port James,6/10/16 7:17,44.75,728000000000
Jasonfort,5/10/16 11:11,26.6,7210000000000
West Tony,11/23/16 3:39,19.09,2280000000000
Port James,2/7/16 12:25,40.07,7700000000000
Lake Brenda,8/3/16 2:55,28.66,9850000000000
Rodriguezview,4/13/16 15:37,42.79,3460000000000
New Jessicamouth,6/26/16 9:05,26.17,1460000000000
North Tara,6/6/16 1:12,42.16,4290000000000
Paulfort,8/26/16 19:52,26.99,5560000000000
Port James,1/11/16 23:27,39.66,7940000000000
New Brandonborough,9/24/16 5:27,46.86,7320000000000
West Pamelaborough,1/27/16 0:09,49.48,4490000000000
New Jessicamouth,10/1/16 17:03,19.72,2110000000000
Floresberg,6/13/16 3:18,35.33,1130000000000
Lake Brenda,7/14/16 19:37,33.61,6640000000000
Sarahview,1/1/16 6:02,32.92,1490000000000
Jasonfort,10/4/16 12:19,12.46,5650000000000
Campbellport,2/1/16 21:28,40.34,2660000000000
New Samanthaside,4/23/16 6:36,30.86,7620000000000
Tiffanyton,7/12/16 10:50,26.13,283000000000
Port Alexandria,3/16/16 12:26,13.32,6680000000000
New Lynn,3/23/16 18:39,27.2,2020000000000
New Samanthaside,11/26/16 0:34,48.8,4430000000000
New Cindyborough,3/20/16 19:51,13.52,9380000000000
Port James,1/10/16 23:39,32.32,4220000000000
Sarahview,7/19/16 19:09,25.19,4380000000000
West Paulport,9/28/16 15:40,43.63,3170000000000
New Brandonborough,9/8/16 6:20,37.15,7660000000000
Webstertown,2/6/16 9:12,28.23,703000000000
West Paulport,9/24/16 16:31,40.24,1970000000000
New Samanthaside,7/27/16 10:11,31.22,1800000000000
West Pamelaborough,7/4/16 2:16,20.09,341000000000
Port Michelleview,7/17/16 4:14,31.4,869000000000
Jasonfort,9/14/16 0:49,22.68,836000000000
Webstertown,6/2/16 21:04,37.6,1670000000000
Carrollbury,5/20/16 6:12,35.33,73368831241
South Gracechester,1/11/16 3:37,26.3,5220000000000
Port Guytown,6/25/16 10:47,48.36,7520000000000
Kyleton,4/5/16 10:57,16.34,4120000000000
East Cherylfurt,8/2/16 14:26,36.94,6780000000000
West Tony,4/10/16 11:36,36.47,7940000000000
Campbellport,1/5/16 14:05,25.05,8330000000000
West Paulport,2/11/16 3:33,33.09,6210000000000
West Paulport,10/15/16 4:14,36.91,9560000000000
Rodriguezview,7/20/16 18:34,43.14,261000000000
Johnland,1/3/16 6:46,19.42,5720000000000
Port Alexandria,4/9/16 5:03,17.17,1180000000000
West Tony,4/23/16 3:04,34.79,7350000000000
Port Michelleview,9/26/16 6:06,28.09,9610000000000
Thomastown,11/2/16 10:05,43.53,3940000000000
Kyleton,10/2/16 3:27,22.79,3570000000000
Rodriguezview,11/8/16 18:32,26.39,1850000000000
Carrollbury,3/21/16 17:31,20.26,7950000000000
Lake Brenda,11/22/16 20:33,42.33,6290000000000
New Brandonborough,8/1/16 10:57,16.47,1760000000000
Anitamouth,9/21/16 12:36,46.36,2180000000000
New Lynn,11/23/16 21:46,22.68,3430000000000
Webstertown,3/6/16 7:35,27.52,5050000000000
Jeffreyton,9/12/16 21:04,43.5,3490000000000
New Michelleberg,4/26/16 2:49,18.74,3760000000000
Kyleton,1/28/16 1:49,38.78,6960000000000
New Brandonborough,10/1/16 20:47,33.72,134000000000
Thomastown,7/18/16 22:41,32.03,8200000000000
Port Michelleview,6/20/16 16:18,35.97,484000000000
Port Alexandria,11/25/16 3:09,12.79,8580000000000
New Samanthaside,6/22/16 13:59,21.23,21811557354
East Cherylfurt,3/17/16 3:20,20.09,2490000000000
Campbellport,10/6/16 8:51,46.45,3140000000000
Jasonfort,7/20/16 22:23,34.42,9790000000000
Port James,5/16/16 2:53,46.22,9520000000000
East Jenniferchester,2/5/16 6:13,48.65,5250000000000
Rodriguezview,3/20/16 20:58,35.14,4840000000000
West Tony,1/12/16 5:13,48.54,6180000000000
West Paulport,3/8/16 10:13,24.14,1510000000000
Rodriguezview,4/17/16 21:46,45.95,8890000000000
East Cherylfurt,4/15/16 23:16,20.2,1770000000000
Clarkstad,5/13/16 0:04,30.18,9740000000000
Johnland,8/9/16 23:50,37.69,2150000000000
Johnland,5/29/16 6:19,17.89,5600000000000
Thomastown,9/26/16 4:13,33.38,71844197683
Port Jose,10/17/16 5:13,22.91,2630000000000
Conwaymouth,6/7/16 9:41,34.14,6460000000000
East Jenniferchester,2/12/16 23:17,49.09,8690000000000
New Samanthaside,7/25/16 17:46,24.1,6800000000000
East Jenniferchester,4/9/16 8:41,27.93,5730000000000
Port Jose,7/6/16 4:26,19.83,4120000000000
Port Jose,1/15/16 10:56,25.69,9400000000000
East Jenniferchester,7/20/16 14:28,30.19,9300000000000
Campbellport,11/30/16 16:00,20.34,7520000000000
Port James,5/7/16 22:05,21.35,7330000000000
East Cherylfurt,5/2/16 5:19,31.67,5640000000000
Paulfort,5/27/16 17:21,22.46,3680000000000
Floresberg,3/29/16 2:26,34.4,9520000000000
Port Michelleview,3/14/16 13:45,22.59,5420000000000
Paulfort,2/11/16 21:34,16.38,3940000000000
South Gracechester,7/26/16 11:37,23.7,3540000000000
South Shannonborough,5/8/16 12:58,41.16,5060000000000
Conwaymouth,4/29/16 12:06,46.07,346000000000
Port Jose,6/8/16 17:34,38.22,6830000000000
Carrollbury,8/20/16 11:20,46.67,4790000000000
South Shannonborough,11/25/16 4:39,12.3,3180000000000
Thomastown,8/8/16 22:55,17.93,9680000000000
Lake Brenda,11/14/16 5:23,23.08,3680000000000
Port James,1/4/16 18:16,37.63,2360000000000
Sarahview,1/18/16 7:08,44.94,9860000000000
New Samanthaside,4/14/16 8:50,20.27,7800000000000
New Brandonborough,9/8/16 7:31,15.51,5500000000000
New Brandonborough,3/1/16 9:19,23.21,1350000000000
New Cindyborough,4/21/16 3:10,41.04,3000000000000
West Tony,2/18/16 19:47,38,3360000000000
Webstertown,2/1/16 10:46,15.05,4100000000000
Jeffreyton,2/23/16 11:48,32.52,161000000000
Rodriguezview,1/17/16 3:28,24.09,9630000000000
Clarkstad,8/8/16 20:18,32.14,8350000000000
Sarahview,6/1/16 14:38,47.71,5420000000000
New Samanthaside,2/15/16 1:27,28.39,9180000000000
Port James,9/18/16 19:32,47.44,6350000000000
South Shannonborough,11/12/16 15:53,14.63,9780000000000
South Jennifer,8/10/16 16:05,38.07,8330000000000
New Michelleberg,8/11/16 20:26,12.57,8960000000000
Jasonfort,12/4/16 15:42,19.35,6270000000000
Williamchester,5/10/16 16:35,36.07,4920000000000
New Lynn,10/16/16 2:01,35.17,2420000000000
West Pamelaborough,11/2/16 14:44,46.46,3050000000000
Thomastown,3/6/16 0:37,16.55,4350000000000
Kyleton,11/25/16 2:05,12.37,8630000000000
Tiffanyton,2/5/16 13:27,12.58,9110000000000
Floresberg,3/10/16 17:33,24.86,5220000000000
Port James,1/7/16 3:59,19.35,6670000000000
Port Alexandria,9/24/16 11:54,37.57,1790000000000
Johnland,8/28/16 4:49,26.09,9090000000000
Rodriguezview,3/14/16 14:31,26.91,4910000000000
New Cindyborough,7/5/16 14:06,41.4,8250000000000
Rodriguezview,11/17/16 11:30,23.71,3590000000000
Tiffanyton,10/25/16 14:38,31.86,2730000000000
Tiffanyton,1/18/16 7:12,30.51,4090000000000
Tiffanyton,10/15/16 3:14,35.81,8310000000000
South Shannonborough,7/4/16 23:28,16.44,6490000000000
Port Alexandria,8/10/16 12:16,31.75,11622863980
Anitamouth,3/3/16 13:56,40.85,3930000000000
Williamchester,5/22/16 4:15,25.91,4680000000000
New Michelleberg,2/22/16 7:48,32.15,7610000000000
West Tony,9/30/16 14:44,35.83,5760000000000
Port James,2/21/16 17:23,44.61,5830000000000
Port Michelleview,11/1/16 4:02,46.47,8820000000000
East Cherylfurt,3/27/16 15:05,43.78,2430000000000
Carrollbury,9/20/16 11:00,44.22,6460000000000
Conwaymouth,11/24/16 2:48,45.62,2520000000000
Port James,7/23/16 18:11,49.68,226000000000
South Shannonborough,2/8/16 20:41,27.11,6360000000000
New Jessicamouth,9/21/16 6:44,48.04,110000000000
East Cherylfurt,9/30/16 4:50,27.26,4040000000000
Williamchester,5/16/16 12:38,48.47,6530000000000
North Tracyfort,1/27/16 20:06,33.6,123000000000
Floresberg,5/3/16 2:41,27.14,888000000000
Campbellport,7/27/16 23:38,31.53,5670000000000
Thomastown,9/10/16 12:37,44.88,9640000000000
Paulfort,4/16/16 8:05,13.7,748000000000
East Cherylfurt,10/8/16 18:59,45.34,1980000000000
South Jennifer,10/5/16 18:42,30.99,3130000000000
Port Michelleview,8/13/16 23:22,27.05,3010000000000
North Tracyfort,11/18/16 13:54,29.4,7150000000000
Lake Brenda,3/18/16 18:41,17.22,587000000000
Thomastown,4/13/16 13:57,44.08,100000000000
Port Alexandria,10/30/16 11:03,14.44,4820000000000
Port Jose,10/12/16 21:24,36.71,2040000000000
Floresberg,11/29/16 16:25,20.97,1610000000000
Port Guytown,4/8/16 3:57,29.64,6260000000000
Martinmouth,5/17/16 22:41,24.07,4710000000000
East Cherylfurt,11/30/16 11:34,29.88,3020000000000
Port James,7/2/16 17:07,33.05,1960000000000
Kyleton,4/4/16 21:50,20.28,5580000000000
New Samanthaside,4/21/16 22:08,29.73,3740000000000
New Michelleberg,9/30/16 1:07,14.81,3550000000000
Port James,3/12/16 6:41,49.32,2250000000000
Rodriguezview,10/1/16 11:30,21.63,3490000000000
West Tony,1/5/16 8:35,15.72,9710000000000
North Tracyfort,5/24/16 20:17,13.67,4450000000000
Port James,7/31/16 2:04,43.77,2240000000000
Paulfort,8/20/16 13:30,29.74,3570000000000
Williamchester,8/21/16 22:39,41.25,9410000000000
East Jenniferchester,10/27/16 19:36,19.58,6240000000000
Port Guytown,2/15/16 5:39,30.42,2350000000000
Sarahview,10/16/16 1:15,45.78,5010000000000
Kyleton,3/5/16 20:14,48.12,6500000000000
Thomastown,8/25/16 23:01,27.56,3200000000000
Rodriguezview,3/14/16 21:17,42.48,4800000000000
Webstertown,5/22/16 13:29,40.77,209000000000
Port James,8/30/16 14:21,37.25,3320000000000
South Gracechester,9/8/16 6:53,23.25,7522667629
East Cherylfurt,4/5/16 9:38,33.16,4790000000000
West Evan,11/24/16 4:36,49.85,9120000000000
Webstertown,9/18/16 2:17,24.01,1840000000000
South Jennifer,3/26/16 7:26,31.29,9690000000000
Lake Brenda,8/6/16 2:22,49.37,8050000000000
New Michelleberg,11/11/16 8:38,19.47,3110000000000
Lake Brenda,1/18/16 7:43,12.6,3120000000000
Port Jose,8/22/16 5:55,36.32,5720000000000
West Evan,11/27/16 8:12,22.68,3220000000000
New Jessicamouth,5/27/16 18:12,34.64,3430000000000
East Jenniferchester,11/30/16 7:07,25.89,1280000000000
East Cherylfurt,10/20/16 2:48,25.35,7470000000000
New Michelleberg,9/15/16 12:57,15.08,6320000000000
West Pamelaborough,11/15/16 6:34,19.93,8870000000000
Tiffanyton,4/20/16 13:59,25.68,3050000000000
West Tony,11/21/16 1:55,40.4,8420000000000
Thomastown,8/13/16 15:11,19.87,1700000000000
Carrollbury,10/27/16 0:24,34.9,8700000000000
Carrollbury,5/24/16 3:40,47.88,1290000000000
Port Michelleview,6/19/16 23:29,21.46,9500000000000
East Jenniferchester,5/6/16 20:54,43.27,6360000000000
New Lynn,1/12/16 7:52,33.29,7480000000000
Port Guytown,6/11/16 16:12,18.55,1830000000000
Campbellport,9/16/16 9:30,41.36,2330000000000
Port Michelleview,7/8/16 4:37,21.88,3780000000000
Port Michelleview,3/30/16 0:47,29.29,4240000000000
Tiffanyton,7/23/16 16:54,22.19,6910000000000
Thomastown,5/25/16 5:24,34.31,7340000000000
New Samanthaside,7/11/16 10:25,41.34,2080000000000
Webstertown,9/23/16 4:54,24.22,4810000000000
Thomastown,8/24/16 11:15,19.52,3320000000000
Thomastown,1/4/16 8:16,41.6,4290000000000
Port James,6/15/16 8:18,31.1,8360000000000
Port James,7/15/16 15:34,33.5,7480000000000
Clarkstad,11/11/16 13:40,21.89,6280000000000
South Jennifer,9/4/16 2:07,46.04,8290000000000
Tiffanyton,1/1/16 20:44,26.45,5290000000000
South Shannonborough,3/4/16 23:04,37.28,2410000000000
New Cindyborough,5/9/16 17:03,33.1,5000000000000
Port James,9/14/16 18:28,12.45,1180000000000
Clarkstad,6/5/16 17:26,41.99,919000000000
New Cindyborough,3/24/16 2:06,42.86,3600000000000
New Brandonborough,1/8/16 3:46,19.27,3170000000000
Campbellport,10/21/16 18:00,41.07,4760000000000
North Tracyfort,3/3/16 8:13,23.21,6000000000000
New Samanthaside,7/3/16 11:52,28.49,8880000000000
Carrollbury,3/20/16 0:10,24.36,7990000000000
Sarahview,5/3/16 1:13,45.86,1120000000000
Martinmouth,5/25/16 14:23,41.13,8390000000000
North Tracyfort,6/24/16 17:18,21.92,1330000000000
Sarahview,11/24/16 3:57,33.69,2500000000000
Port Guytown,1/9/16 11:21,37.1,326000000000
Sarahview,10/22/16 8:19,31.69,8380000000000
South Gracechester,2/15/16 0:38,21.87,4880000000000
New Jessicamouth,7/20/16 4:52,43.96,2650000000000
West Tony,4/19/16 4:44,33.67,2470000000000
New Samanthaside,4/24/16 5:27,49.59,2440000000000
New Lynn,4/11/16 4:08,19.03,4320000000000
